Old Executive Mansion	Government buildings on the National Register of Historic Places in Wisconsin;Former governors' mansions in the United States;Houses in Madison, Wisconsin;National Register of Historic Places in Madison, Wisconsin;Hotel buildings on the National Register of Historic Places in Wisconsin;Governor of Wisconsin;Houses completed in the 19th century;Hotels established in 2019	Old Executive Residence, known better as the Old Governor's Mansion, is located at 130 East Gilman Street in the Mansion Hill Historic District (Madison, Wisconsin) Mansion Hill Historic District of Madison, Wisconsin, on the southern shore of Lake Mendota. Constructed of local sandstone sometime around 1854–1856, it served as the official residence of the governor of Wisconsin from 1883 to 1950.																	
Old Spring Tavern	Commercial buildings on the National Register of Historic Places in Wisconsin;Drinking establishments on the National Register of Historic Places;Greek Revival architecture in Wisconsin;Commercial buildings completed in 1854;Taverns in Wisconsin;Hotel buildings on the National Register of Historic Places in Wisconsin;1854 establishments in Wisconsin;National Register of Historic Places in Madison, Wisconsin;Stagecoach stations in the United States	Old Spring Tavern was built as a stopping place in 1854 on the Madison-Monroe, Wisconsin Monroe stagecoach road. The city of Madison, Wisconsin has grown around the old Greek Revival-styled building and in 1974 it was added to the National Register of Historic Places.																	
Carrie Pierce House	Houses in Madison, Wisconsin;Houses completed in 1857;Houses on the National Register of Historic Places in Wisconsin;National Register of Historic Places in Madison, Wisconsin;1857 establishments in Wisconsin;Hotels established in 1985;1985 establishments in Wisconsin	Carrie Pierce House is an elegant house built about 1857 in Madison, Wisconsin, for Alexander McDonnell, one of the builders of the third Wisconsin State Capitol. In 1972 the house was listed on the National Register of Historic Places and, in 1985, converted to the Mansion Hill Inn.																	
Streamline Hotel	1941 establishments in Florida;Hotel buildings completed in 1941;Buildings and structures in Daytona Beach, Florida;History of NASCAR;Hotels established in 1941;Hotels in Florida	Streamline Hotel is a hotel located in Daytona Beach, Florida. Opened in 1941, it is the recognized birthplace of the NASCAR National Association for Stock Car Auto Racing (NASCAR).																	
Valley Forge Casino Resort	Casinos in Pennsylvania;Casinos completed in 2012;Boyd Gaming;Hotels in Pennsylvania	Valley Forge Casino Resort is a casino in King of Prussia, Pennsylvania. It was constructed on the existing site of the Valley Forge Convention Center and opened on March 31, 2012. It is owned and operated by Boyd Gaming.																	
Squire Ignatius Haskell House	Houses on the National Register of Historic Places in Maine;Houses completed in 1793;Houses in Hancock County, Maine;Hotels in Maine;National Register of Historic Places in Hancock County, Maine	Squire Ignatius Haskell House is a historic house at 20 Main Street (Maine State Route 15A) in the center of Deer Isle, Maine.  Now home to the Pilgrim's Inn, this wood-frame house was built in 1793 by one of the maritime community's leading men, and is one of its oldest buildings.  It was listed on the National Register of Historic Places in 1978.																	
Gerald Hotel	Commercial buildings on the National Register of Historic Places in Maine;Renaissance Revival architecture in Maine;Buildings and structures in Fairfield, Maine;Hotels in Maine;1900 establishments in Maine;National Register of Historic Places in Somerset County, Maine	Gerald Hotel is a former hotel building at 151–157 Main Street in the center of Fairfield, Maine, United States. It was designed by William R. Miller (architect) William R. Miller for Amos F. Gerald, one of Maine's leading businessmen of the late 19th century, and built in 1899–1900. It is a striking Renaissance Revival structure, with a sophistication of design and decoration not normally found in rural Maine, and is one of the town's largest buildings. It was listed on the National Register of Historic Places in 2013.																	
Goodwin Hotel	Hotels in Connecticut;Buildings and structures in Hartford, Connecticut;Hotels established in 1989;Hotel buildings completed in 1881;National Register of Historic Places in Hartford, Connecticut	Goodwin Hotel, is a historic hotel and apartment building located in downtown Hartford, Connecticut. Known for its distinctive Queen Anne style architecture English Queen Anne terracotta facade, the building was originally developed as an apartment building by brothers James J. Goodwin and Rev. Francis Goodwin (architect) Francis Goodwin and opened in 1881. It was designed by Francis H. Kimball Francis Kimball and was modeled on buildings Rev. Goodwin had seen being constructed at the time in England. Kimball, of the firm of Kimball & Wisedell, was the architect for the Day House (Hartford, Connecticut) Day House in Hartford, which also has an English Queen Anne design. The Goodwin Building was expanded in 1891 to Ann Street and in 1900 to Pearl Street. It was a very prestigious address at the time, with even J.P. Morgan living there during his visits to the city of his birth.																	
Boomtown Bossier City	1996 establishments in Louisiana;Casino hotels;Casinos completed in 1996;Casinos in Louisiana;Hotel buildings completed in 1996;Hotels in Louisiana;Riverboat casinos;Tourist attractions in Bossier Parish, Louisiana	Boomtown Bossier City (formerly Casino Magic Bossier City) is a hotel and casino located in Bossier City, Louisiana Bossier City, Louisiana. It is owned by Gaming and Leisure Properties and operated by Penn Entertainment.																	
Brown House (McDonough, Georgia)	Hotels in Georgia (U.S. state);National Register of Historic Places in Georgia (U.S. state);Houses completed in 1883;Henry County, Georgia	Brown House in McDonough, Georgia, at 71 Macon Street (U.S. Route 23 in Georgia U.S. 23 and Georgia State Route 42 Georgia Route 42), was built in 1826.  It was listed on the National Register of Historic Places in 1991. It has also been known as the Brown House Hotel.																	
Park Place Hotel		Park Place Hotel is a historic hotel in Traverse City, Michigan. Completed in 1930 by Marshall and Fox Benjamin H. Marshall, the 10-story building rises to a height of {{convert 125 ft m}} and is the tallest structure in the city.																	
Kansas Crossing Casino	Casinos in Kansas;Hotels in Kansas;Pittsburg, Kansas;Casinos completed in 2017	Kansas Crossing Casino + Hotel is a casino and hotel in Pittsburg, Kansas. Owned by Equity Ventures, JNB Gaming, and Laham Development, the property is operated by JNB Gaming and was built for US$80 million. Opened in 2017, it is located at the intersection of U.S. Route 69 in Kansas U.S. Highway 69 and U.S. Route 400 U.S. Highway 400.																	
Fort Piqua Plaza	Hotels in Ohio;National Register of Historic Places in Miami County, Ohio;Victorian architecture in Ohio;Buildings and structures completed in 1890;Yost and Packard buildings;Piqua, Ohio	Fort Piqua Plaza is a historic hotel building (Fort Piqua Hotel) renovated for public uses including a library in downtown Piqua, Ohio. It was designed by Joseph W. Yost who is known for his many county courthouses, churches, and other major public buildings in and around Ohio and later New York City.																	
Putnam Lodge	Buildings and structures in Dixie County, Florida;Hotels in Florida	Putnam Lodge is a historic hotel built in 1927 in Dixie County, Florida. Depending on the source it is located in Shamrock, Florida or adjacent Cross City, Florida. It was built in the company town developed around Putnam Lumber Company's operations in Shamrock. The hotel was renovated for a 2014 reopening after being closed for many years.																	
The Artesian Hotel	Buildings and structures in Murray County, Oklahoma	The Artesian Hotel, Casino and Spa is a hotel in Sulphur, Oklahoma. Amenities include a casino, swimming pool, fitness center, and spa.																	
Johnson House and Mill	Houses completed in 1882;Hotels in Arkansas;National Register of Historic Places in Washington County, Arkansas;Houses on the National Register of Historic Places in Arkansas;Grinding mills on the National Register of Historic Places in Arkansas;Industrial buildings completed in 1867;1867 establishments in Arkansas;1882 establishments in Arkansas	Johnson House and Mill is a group of historically significant structures at 3906 Johnson Mill Boulevard in Johnson, Arkansas, USA. The house is a two-story brick building, fashioned from locally manufactured bricks, and the mill is a large {{frac 2 1 2}}-story wood-frame structure with a gable roof and large waterwheel at one end. The mill was built c. 1865-67 and the house in 1882, by Jacob Q. Johnson, the town's namesake. The complex was listed on the National Register of Historic Places. The mill building, which operated well into the 20th century, has been converted into a hotel.																	
